MI_dir_L5_weight,MI_dir_L5_mean,MI_dir_L5_variance,MI_dir_L3_weight,MI_dir_L3_mean,MI_dir_L3_variance,MI_dir_L1_weight,MI_dir_L1_mean,MI_dir_L1_variance,MI_dir_L0.1_weight,MI_dir_L0.1_mean,MI_dir_L0.1_variance,MI_dir_L0.01_weight,MI_dir_L0.01_mean,MI_dir_L0.01_variance,H_L5_weight,H_L5_mean,H_L5_variance,H_L3_weight,H_L3_mean,H_L3_variance,H_L1_weight,H_L1_mean,H_L1_variance,H_L0.1_weight,H_L0.1_mean,H_L0.1_variance,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L5_weight,HH_L5_mean,HH_L5_std,HH_L5_magnitude,HH_L5_radius,HH_L5_covariance,HH_L5_pcc,HH_L3_weight,HH_L3_mean,HH_L3_std,HH_L3_magnitude,HH_L3_radius,HH_L3_covariance,HH_L3_pcc,HH_L1_weight,HH_L1_mean,HH_L1_std,HH_L1_magnitude,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_weight,HH_L0.1_mean,HH_L0.1_std,HH_L0.1_magnitude,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_weight,HH_L0.01_mean,HH_L0.01_std,HH_L0.01_magnitude,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L5_weight,HH_jit_L5_mean,HH_jit_L5_variance,HH_jit_L3_weight,HH_jit_L3_mean,HH_jit_L3_variance,HH_jit_L1_weight,HH_jit_L1_mean,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_mean,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L5_weight,HpHp_L5_mean,HpHp_L5_std,HpHp_L5_magnitude,HpHp_L5_radius,HpHp_L5_covariance,HpHp_L5_pcc,HpHp_L3_weight,HpHp_L3_mean,HpHp_L3_std,HpHp_L3_magnitude,HpHp_L3_radius,HpHp_L3_covariance,HpHp_L3_pcc,HpHp_L1_weight,HpHp_L1_mean,HpHp_L1_std,HpHp_L1_magnitude,HpHp_L1_radius,HpHp_L1_covariance,HpHp_L1_pcc,HpHp_L0.1_weight,HpHp_L0.1_mean,HpHp_L0.1_std,HpHp_L0.1_magnitude,HpHp_L0.1_radius,HpHp_L0.1_covariance,HpHp_L0.1_pcc,HpHp_L0.01_weight,HpHp_L0.01_mean,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507655924.893943,0.0,1.0,1507655924.893943,0.0,1.0,1507655924.893943,0.0,1.0,1507655924.893943,0.0,1.0,1507655924.893943,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
1.9999694275216569,59.99999999999999,9.094947017729282e-13,1.9999816564008317,60.0,4.547473508864641e-13,1.999993885429556,60.00000000000001,9.094947017729282e-13,1.9999993885412728,59.99999999999999,9.094947017729282e-13,1.9999999388541103,60.0,0.0,1.9999694275216569,59.99999999999999,9.094947017729282e-13,1.9999816564008317,60.0,4.547473508864641e-13,1.999993885429556,60.00000000000001,9.094947017729282e-13,1.9999993885412728,59.99999999999999,9.094947017729282e-13,1.9999999388541103,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507655924.893952,0.0,1.0,1507655924.893952,0.0,1.0,1507655924.893952,0.0,1.0,1507655924.893952,0.0,1.0,1507655924.893952,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
2.999961164706741,59.99999999999999,9.094947017729282e-13,2.9999766986774707,60.0,0.0,2.999992232843632,60.0,0.0,2.999999223282165,59.99999999999999,1.8189894035458565e-12,2.9999999223281946,60.0,0.0,2.999961164706741,59.99999999999999,9.094947017729282e-13,2.9999766986774707,60.0,0.0,2.999992232843632,60.0,0.0,2.999999223282165,59.99999999999999,1.8189894035458565e-12,2.9999999223281946,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507655924.8939528,0.0,1.0,1507655924.8939528,0.0,1.0,1507655924.8939528,0.0,1.0,1507655924.8939528,0.0,1.0,1507655924.8939528,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
3.9998570545865335,60.0,0.0,3.9999142318483214,60.0,0.0,3.9999714103149033,60.00000000000001,4.547473508864641e-13,3.999997141017937,59.99999999999999,9.094947017729282e-13,3.9999997141016586,60.0,0.0,3.9998570545865335,60.0,0.0,3.9999142318483214,60.0,0.0,3.9999714103149033,60.00000000000001,4.547473508864641e-13,3.999997141017937,59.99999999999999,9.094947017729282e-13,3.9999997141016586,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507655924.893963,0.0,1.0,1507655924.893963,0.0,1.0,1507655924.893963,0.0,1.0,1507655924.893963,0.0,1.0,1507655924.893963,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
4.9997612088440135,60.00000000000001,4.547473508864641e-13,4.999856723305141,60.0,0.0,4.999952240434611,60.00000000000002,1.8189894035458565e-12,4.999995224013441,59.99999999999999,9.094947017729282e-13,4.999999522401044,60.0,0.0,4.9997612088440135,60.00000000000001,4.547473508864641e-13,4.999856723305141,60.0,0.0,4.999952240434611,60.00000000000002,1.8189894035458565e-12,4.999995224013441,59.99999999999999,9.094947017729282e-13,4.999999522401044,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507655924.89397,0.0,1.0,1507655924.89397,0.0,1.0,1507655924.89397,0.0,1.0,1507655924.89397,0.0,1.0,1507655924.89397,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
5.99394361996154,60.00000000000001,4.547473508864641e-13,5.996365290532928,59.99999999999999,9.094947017729282e-13,5.998788136267871,60.00000000000002,1.8189894035458565e-12,5.999878800397744,59.99999999999999,4.547473508864641e-13,5.999987879907472,60.00000000000001,9.094947017729282e-13,5.99394361996154,60.00000000000001,4.547473508864641e-13,5.996365290532928,59.99999999999999,9.094947017729282e-13,5.998788136267871,60.00000000000002,1.8189894035458565e-12,5.999878800397744,59.99999999999999,4.547473508864641e-13,5.999987879907472,60.00000000000001,9.094947017729282e-13,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507655924.894306,0.0,1.0,1507655924.894306,0.0,1.0,1507655924.894306,0.0,1.0,1507655924.894306,0.0,1.0,1507655924.894306,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
6.993715796842992,60.00000000000001,4.547473508864641e-13,6.996228540395247,60.0,0.0,6.998742534123907,60.00000000000001,9.094947017729282e-13,6.999874239338633,60.0,0.0,6.9999874237931135,60.0,0.0,6.993715796842992,60.00000000000001,4.547473508864641e-13,6.996228540395247,60.0,0.0,6.998742534123907,60.00000000000001,9.094947017729282e-13,6.999874239338633,60.0,0.0,6.9999874237931135,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507655924.894317,0.0,1.0,1507655924.894317,0.0,1.0,1507655924.894317,0.0,1.0,1507655924.894317,0.0,1.0,1507655924.894317,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
7.993686902511704,60.00000000000001,0.0,7.996211197553348,60.0,0.0,7.998736751094529,60.00000000000001,4.547473508864641e-13,7.999873660941968,60.0,0.0,7.999987365952512,60.0,4.547473508864641e-13,7.993686902511704,60.00000000000001,0.0,7.996211197553348,60.0,0.0,7.998736751094529,60.00000000000001,4.547473508864641e-13,7.999873660941968,60.0,0.0,7.999987365952512,60.0,4.547473508864641e-13,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507655924.894318,0.0,1.0,1507655924.894318,0.0,1.0,1507655924.894318,0.0,1.0,1507655924.894318,0.0,1.0,1507655924.894318,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
8.993383071379101,60.0,4.547473508864641e-13,8.996028839920145,59.99999999999999,1.8189894035458565e-12,8.998675945555716,60.00000000000001,9.094947017729282e-13,8.999867579503015,59.99999999999999,1.8189894035458565e-12,8.999986757799764,59.99999999999999,4.547473508864641e-13,8.993383071379101,60.0,4.547473508864641e-13,8.996028839920145,59.99999999999999,1.8189894035458565e-12,8.998675945555716,60.00000000000001,9.094947017729282e-13,8.999867579503015,59.99999999999999,1.8189894035458565e-12,8.999986757799764,59.99999999999999,4.547473508864641e-13,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507655924.8943288,0.0,1.0,1507655924.8943288,0.0,1.0,1507655924.8943288,0.0,1.0,1507655924.8943288,0.0,1.0,1507655924.8943288,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
9.993383071379103,60.0,0.0,9.996028839920143,59.99999999999999,1.8189894035458565e-12,9.998675945555716,60.00000000000001,1.3642420526593924e-12,9.999867579503016,59.99999999999999,1.3642420526593924e-12,9.999986757799764,59.99999999999999,4.547473508864641e-13,9.993383071379103,60.0,0.0,9.996028839920143,59.99999999999999,1.8189894035458565e-12,9.998675945555716,60.00000000000001,1.3642420526593924e-12,9.999867579503016,59.99999999999999,1.3642420526593924e-12,9.999986757799764,59.99999999999999,4.547473508864641e-13,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507655924.8943288,0.0,1.0,1507655924.8943288,0.0,1.0,1507655924.8943288,0.0,1.0,1507655924.8943288,0.0,1.0,1507655924.8943288,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
